Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,is_returned,return_probability,predicted_return
ORD00006603,PROD00006603,USER00006603,2024-12-17,,Books,474.36,2,,Not Returned,,35,Male,City90,PayPal,Express,37.73,0,0.5345940629853251,1
ORD00006604,PROD00006604,USER00006604,2024-06-20,2024-04-04,Toys,459.4,5,Wrong item,Returned,-77.0,37,Male,City24,Gift Card,Standard,46.92,1,0.5106282103452608,1
ORD00006607,PROD00006607,USER00006607,2024-06-26,2024-05-06,Electronics,413.96,5,Wrong item,Returned,-51.0,28,Male,City22,PayPal,Express,24.8,1,0.5025157285398593,1
ORD00006609,PROD00006609,USER00006609,2023-03-09,2023-08-16,Books,252.87,1,Defective,Returned,160.0,45,Male,City90,Debit Card,Next-Day,27.81,1,0.5277964673218098,1
ORD00006613,PROD00006613,USER00006613,2024-05-07,2023-09-06,Toys,346.83,5,Defective,Returned,-244.0,23,Female,City64,Credit Card,Next-Day,42.74,1,0.5426108740298629,1
ORD00006614,PROD00006614,USER00006614,2023-02-02,,Clothing,101.94,2,,Not Returned,,45,Female,City12,Credit Card,Express,39.61,0,0.5392421416569637,1
ORD00006615,PROD00006615,USER00006615,2023-10-21,2023-10-23,Electronics,413.57,1,Defective,Returned,2.0,28,Female,City63,Gift Card,Next-Day,45.3,1,0.5308703582346761,1
ORD00006616,PROD00006616,USER00006616,2024-07-07,2024-09-24,Toys,389.73,3,Wrong item,Returned,79.0,32,Female,City99,Credit Card,Express,19.09,1,0.5060413632376838,1
ORD00006617,PROD00006617,USER00006617,2024-09-25,2023-03-27,Electronics,416.59,4,Changed mind,Returned,-548.0,68,Male,City41,Debit Card,Standard,43.0,1,0.5089044479985749,1
ORD00006619,PROD00006619,USER00006619,2024-06-28,2024-07-23,Books,51.54,2,Not as described,Returned,25.0,51,Female,City87,Debit Card,Express,1.91,1,0.5025430165270435,1
ORD00006620,PROD00006620,USER00006620,2023-07-12,2023-02-03,Clothing,148.24,1,Wrong item,Returned,-159.0,50,Male,City40,PayPal,Next-Day,28.67,1,0.500369592921533,1
ORD00006621,PROD00006621,USER00006621,2023-12-22,2024-04-25,Books,377.07,3,Defective,Returned,125.0,65,Female,City77,Debit Card,Express,37.15,1,0.5318186678829588,1
ORD00006622,PROD00006622,USER00006622,2023-07-02,2023-01-20,Toys,311.78,4,Defective,Returned,-163.0,54,Female,City5,Gift Card,Express,36.15,1,0.5013029340315404,1
ORD00006623,PROD00006623,USER00006623,2024-06-09,2024-05-16,Books,79.42,3,Not as described,Returned,-24.0,68,Male,City60,Gift Card,Next-Day,19.24,1,0.5029691436591497,1
ORD00006624,PROD00006624,USER00006624,2024-03-03,2023-10-09,Toys,273.25,1,Not as described,Returned,-146.0,18,Male,City2,Gift Card,Standard,36.62,1,0.5009603935234626,1
ORD00006625,PROD00006625,USER00006625,2023-07-27,,Toys,80.59,5,,Not Returned,,32,Male,City43,Debit Card,Standard,29.96,0,0.5151211349018825,1
ORD00006631,PROD00006631,USER00006631,2024-09-22,,Clothing,358.65,2,,Not Returned,,22,Female,City76,Credit Card,Standard,20.5,0,0.5228248800226919,1
ORD00006632,PROD00006632,USER00006632,2024-02-19,,Books,85.19,2,,Not Returned,,34,Male,City96,PayPal,Express,1.21,0,0.5004540443467905,1
ORD00006633,PROD00006633,USER00006633,2024-12-10,,Books,399.24,3,,Not Returned,,22,Female,City14,Debit Card,Standard,28.57,0,0.5241077803826107,1
ORD00006634,PROD00006634,USER00006634,2024-06-12,,Books,257.58,3,,Not Returned,,53,Male,City66,Debit Card,Standard,30.43,0,0.5241213937555801,1
ORD00006636,PROD00006636,USER00006636,2023-08-07,,Toys,436.83,4,,Not Returned,,31,Male,City86,PayPal,Next-Day,35.72,0,0.5077295351504035,1
ORD00006639,PROD00006639,USER00006639,2024-04-20,,Home,128.95,2,,Not Returned,,30,Male,City81,PayPal,Standard,45.21,0,0.5311424996599818,1
ORD00006640,PROD00006640,USER00006640,2023-05-08,2024-07-04,Electronics,42.11,3,Not as described,Returned,423.0,53,Male,City89,Credit Card,Next-Day,38.39,1,0.5434478684219808,1
ORD00006641,PROD00006641,USER00006641,2023-04-13,2024-09-24,Clothing,30.59,1,Changed mind,Returned,530.0,61,Female,City83,Gift Card,Standard,49.47,1,0.5410250252145763,1
ORD00006642,PROD00006642,USER00006642,2024-06-18,,Clothing,60.51,3,,Not Returned,,59,Female,City54,Gift Card,Standard,27.49,0,0.5097637277977607,1
ORD00006643,PROD00006643,USER00006643,2024-08-27,2024-08-10,Home,160.08,3,Not as described,Returned,-17.0,33,Male,City98,Debit Card,Standard,36.94,1,0.5342965108782367,1
ORD00006646,PROD00006646,USER00006646,2024-06-23,,Books,386.29,5,,Not Returned,,19,Male,City21,Credit Card,Standard,22.43,0,0.530489628133669,1
ORD00006647,PROD00006647,USER00006647,2024-07-18,2023-08-26,Home,402.55,1,Not as described,Returned,-327.0,19,Female,City81,Credit Card,Next-Day,20.58,1,0.5091742195095744,1
ORD00006649,PROD00006649,USER00006649,2024-02-17,,Books,176.74,2,,Not Returned,,37,Male,City27,Debit Card,Standard,25.45,0,0.5180952565600575,1
ORD00006650,PROD00006650,USER00006650,2023-04-26,2024-08-31,Clothing,421.61,1,Wrong item,Returned,493.0,29,Female,City10,Gift Card,Next-Day,33.65,1,0.5087473449284302,1
ORD00006651,PROD00006651,USER00006651,2023-11-18,,Toys,33.78,5,,Not Returned,,49,Female,City49,Gift Card,Next-Day,34.11,0,0.5127639747649673,1
ORD00006653,PROD00006653,USER00006653,2023-12-13,2023-08-23,Books,145.37,3,Changed mind,Returned,-112.0,25,Male,City9,Gift Card,Next-Day,8.67,1,0.5181864126344115,1
ORD00006654,PROD00006654,USER00006654,2024-03-15,,Home,209.03,4,,Not Returned,,57,Female,City99,Debit Card,Standard,42.67,0,0.530312047911655,1
ORD00006655,PROD00006655,USER00006655,2023-01-24,2024-09-03,Books,276.59,1,Changed mind,Returned,588.0,34,Female,City45,PayPal,Next-Day,47.45,1,0.5413957287354563,1
ORD00006656,PROD00006656,USER00006656,2024-12-31,,Toys,210.18,5,,Not Returned,,27,Female,City36,Credit Card,Next-Day,26.93,0,0.5169490870447951,1
ORD00006657,PROD00006657,USER00006657,2024-07-29,2024-10-18,Home,375.97,4,Not as described,Returned,81.0,61,Male,City82,Gift Card,Standard,38.73,1,0.5048998088806277,1
ORD00006659,PROD00006659,USER00006659,2023-07-07,2024-07-23,Home,416.37,4,Wrong item,Returned,382.0,23,Male,City82,Debit Card,Standard,16.46,1,0.5003497404917786,1
ORD00006662,PROD00006662,USER00006662,2024-03-28,,Electronics,456.66,1,,Not Returned,,65,Female,City93,Credit Card,Next-Day,44.27,0,0.5226520452788299,1
ORD00006666,PROD00006666,USER00006666,2024-10-06,,Toys,92.13,5,,Not Returned,,48,Male,City13,PayPal,Express,37.75,0,0.5049655695024624,1
ORD00006671,PROD00006671,USER00006671,2024-02-13,2024-09-01,Books,68.94,1,Defective,Returned,201.0,28,Female,City1,Credit Card,Express,8.02,1,0.5093560452537622,1
ORD00006672,PROD00006672,USER00006672,2023-10-06,,Clothing,180.01,4,,Not Returned,,23,Male,City39,PayPal,Standard,42.45,0,0.5415389578173584,1
ORD00006673,PROD00006673,USER00006673,2023-05-22,,Home,10.22,5,,Not Returned,,25,Male,City96,Credit Card,Standard,33.61,0,0.5524491404523323,1
ORD00006674,PROD00006674,USER00006674,2023-08-17,2023-02-10,Electronics,483.31,5,Changed mind,Returned,-188.0,34,Female,City20,Credit Card,Standard,29.85,1,0.5135868411649521,1
ORD00006675,PROD00006675,USER00006675,2023-02-22,2023-12-03,Clothing,207.89,2,Defective,Returned,284.0,44,Female,City78,Credit Card,Express,6.45,1,0.5027755001597706,1
ORD00006676,PROD00006676,USER00006676,2024-04-13,2023-10-11,Books,121.63,1,Wrong item,Returned,-185.0,31,Female,City48,Debit Card,Standard,43.95,1,0.5528801676024994,1
ORD00006677,PROD00006677,USER00006677,2023-05-21,2023-07-28,Books,51.67,2,Wrong item,Returned,68.0,19,Female,City27,Debit Card,Next-Day,15.68,1,0.5250091934198559,1
ORD00006679,PROD00006679,USER00006679,2023-07-22,,Clothing,66.78,5,,Not Returned,,39,Male,City67,Gift Card,Express,18.18,0,0.523910091436356,1
ORD00006680,PROD00006680,USER00006680,2024-08-01,2023-03-17,Home,244.08,5,Wrong item,Returned,-503.0,27,Female,City96,Debit Card,Standard,37.8,1,0.5430706583572249,1
ORD00006681,PROD00006681,USER00006681,2023-07-17,2023-12-20,Electronics,438.44,5,Not as described,Returned,156.0,49,Male,City51,Credit Card,Express,17.26,1,0.5009682294879629,1
ORD00006683,PROD00006683,USER00006683,2024-10-02,2023-05-13,Electronics,300.91,2,Wrong item,Returned,-508.0,30,Male,City28,Credit Card,Standard,21.88,1,0.5027467232461325,1
ORD00006685,PROD00006685,USER00006685,2024-10-29,,Electronics,28.62,5,,Not Returned,,61,Male,City7,PayPal,Next-Day,43.16,0,0.531681051480476,1
ORD00006686,PROD00006686,USER00006686,2024-04-15,2023-06-22,Electronics,33.51,1,Defective,Returned,-298.0,49,Female,City90,Credit Card,Express,37.27,1,0.5429579238131796,1
ORD00006687,PROD00006687,USER00006687,2024-04-13,,Home,38.21,3,,Not Returned,,45,Female,City71,Debit Card,Express,36.03,0,0.5327797797508071,1
ORD00006688,PROD00006688,USER00006688,2024-06-27,2023-02-06,Toys,231.36,5,Not as described,Returned,-507.0,20,Male,City72,Debit Card,Next-Day,22.36,1,0.5153747246567439,1
ORD00006689,PROD00006689,USER00006689,2024-07-11,,Books,271.08,1,,Not Returned,,28,Male,City17,Debit Card,Next-Day,44.41,0,0.5446193872455607,1
ORD00006691,PROD00006691,USER00006691,2024-02-17,2024-07-14,Electronics,114.62,2,Changed mind,Returned,148.0,39,Male,City93,Credit Card,Express,27.81,1,0.5351051452620333,1
ORD00006694,PROD00006694,USER00006694,2023-08-18,2023-02-02,Home,46.88,5,Defective,Returned,-197.0,40,Male,City88,Gift Card,Standard,43.86,1,0.5434460910889095,1
ORD00006697,PROD00006697,USER00006697,2023-11-21,2024-03-13,Electronics,5.56,4,Wrong item,Returned,113.0,26,Male,City90,Gift Card,Standard,8.94,1,0.5087489838973782,1
ORD00006699,PROD00006699,USER00006699,2024-09-28,2024-06-17,Clothing,136.14,1,Defective,Returned,-103.0,21,Male,City78,Credit Card,Next-Day,9.41,1,0.5162891018442785,1
ORD00006700,PROD00006700,USER00006700,2024-10-08,2023-03-10,Books,136.12,2,Not as described,Returned,-578.0,47,Female,City56,PayPal,Next-Day,21.89,1,0.5085322889692607,1
ORD00006703,PROD00006703,USER00006703,2023-05-08,2023-08-29,Books,286.83,3,Wrong item,Returned,113.0,58,Male,City84,PayPal,Next-Day,48.29,1,0.541755811431377,1
ORD00006704,PROD00006704,USER00006704,2024-06-15,2024-11-07,Clothing,273.29,5,Wrong item,Returned,145.0,36,Male,City84,Gift Card,Standard,43.66,1,0.5504307508253984,1
ORD00006707,PROD00006707,USER00006707,2024-12-10,2024-03-29,Clothing,36.4,3,Defective,Returned,-256.0,26,Female,City36,Credit Card,Next-Day,39.5,1,0.5585836957430316,1
ORD00006708,PROD00006708,USER00006708,2023-10-01,,Books,372.3,5,,Not Returned,,47,Male,City47,Credit Card,Next-Day,23.68,0,0.5247944171805272,1
ORD00006709,PROD00006709,USER00006709,2023-11-04,,Electronics,371.34,2,,Not Returned,,66,Male,City98,Credit Card,Next-Day,39.34,0,0.5218119331138277,1
ORD00006713,PROD00006713,USER00006713,2024-12-11,2023-04-10,Books,53.58,1,Wrong item,Returned,-611.0,21,Female,City2,Debit Card,Express,14.81,1,0.5209333801611807,1
ORD00006714,PROD00006714,USER00006714,2024-12-07,,Clothing,207.23,3,,Not Returned,,28,Female,City30,Credit Card,Express,8.84,0,0.5088020935415867,1
ORD00006715,PROD00006715,USER00006715,2023-02-27,2023-06-20,Clothing,198.85,2,Defective,Returned,113.0,24,Female,City99,Credit Card,Standard,49.9,1,0.5749495660035375,1
ORD00006716,PROD00006716,USER00006716,2023-12-07,,Home,100.29,3,,Not Returned,,51,Male,City49,PayPal,Next-Day,39.73,0,0.5109994537322515,1
ORD00006717,PROD00006717,USER00006717,2024-08-14,,Books,302.65,5,,Not Returned,,49,Male,City2,Credit Card,Next-Day,31.78,0,0.5318993188817668,1
ORD00006719,PROD00006719,USER00006719,2024-03-17,,Books,465.59,2,,Not Returned,,41,Female,City7,Credit Card,Express,13.93,0,0.5102982249612964,1
ORD00006722,PROD00006722,USER00006722,2023-12-28,,Books,383.14,5,,Not Returned,,69,Female,City74,Debit Card,Express,21.96,0,0.5134662813945221,1
ORD00006724,PROD00006724,USER00006724,2024-05-28,,Books,228.66,5,,Not Returned,,49,Female,City4,Debit Card,Next-Day,47.32,0,0.5570956400978303,1
ORD00006725,PROD00006725,USER00006725,2024-10-21,2024-01-02,Toys,32.87,5,Not as described,Returned,-293.0,34,Female,City88,Gift Card,Next-Day,13.06,1,0.5007344106457241,1
ORD00006726,PROD00006726,USER00006726,2023-11-26,2024-08-07,Books,464.67,3,Changed mind,Returned,255.0,44,Female,City73,Credit Card,Next-Day,13.8,1,0.5090009712418235,1
ORD00006727,PROD00006727,USER00006727,2023-12-17,2023-10-10,Electronics,54.39,4,Defective,Returned,-68.0,70,Female,City85,Debit Card,Standard,44.9,1,0.5364094051369747,1
ORD00006732,PROD00006732,USER00006732,2024-02-26,2023-06-14,Home,459.92,4,Wrong item,Returned,-257.0,36,Female,City72,PayPal,Standard,47.21,1,0.5222537734790252,1
ORD00006734,PROD00006734,USER00006734,2024-05-28,,Electronics,344.84,4,,Not Returned,,31,Female,City10,Debit Card,Standard,30.01,0,0.5100839241086554,1
ORD00006735,PROD00006735,USER00006735,2023-11-05,,Toys,297.47,1,,Not Returned,,56,Female,City53,Gift Card,Express,49.19,0,0.5101052410978199,1
ORD00006736,PROD00006736,USER00006736,2024-03-30,2024-12-16,Home,207.73,3,Wrong item,Returned,261.0,29,Female,City51,Gift Card,Next-Day,46.17,1,0.5365426882993538,1
ORD00006737,PROD00006737,USER00006737,2024-09-09,2023-03-28,Toys,384.71,2,Wrong item,Returned,-531.0,41,Male,City20,Credit Card,Next-Day,43.78,1,0.5104995529850451,1
ORD00006738,PROD00006738,USER00006738,2023-11-27,2023-02-11,Clothing,197.25,4,Wrong item,Returned,-289.0,66,Male,City79,Credit Card,Next-Day,31.82,1,0.5282727576551627,1
ORD00006739,PROD00006739,USER00006739,2024-04-20,,Electronics,310.3,1,,Not Returned,,22,Female,City56,Gift Card,Express,44.9,0,0.5401018609759752,1
ORD00006740,PROD00006740,USER00006740,2024-06-05,2023-03-03,Clothing,149.46,3,Wrong item,Returned,-460.0,24,Male,City60,PayPal,Express,10.03,1,0.504363353746238,1
ORD00006741,PROD00006741,USER00006741,2023-03-23,2023-01-04,Home,40.28,3,Defective,Returned,-78.0,49,Female,City64,Gift Card,Express,26.75,1,0.5097738513002597,1
ORD00006742,PROD00006742,USER00006742,2024-06-16,,Clothing,134.89,5,,Not Returned,,68,Female,City59,Credit Card,Express,22.12,0,0.5191879681292457,1
ORD00006743,PROD00006743,USER00006743,2024-03-11,,Books,198.11,3,,Not Returned,,44,Male,City62,PayPal,Standard,42.46,0,0.537400619111018,1
ORD00006744,PROD00006744,USER00006744,2024-09-15,,Books,294.06,4,,Not Returned,,31,Female,City56,Debit Card,Next-Day,25.03,0,0.5340895836072124,1
ORD00006745,PROD00006745,USER00006745,2023-02-09,2023-08-22,Books,395.05,3,Defective,Returned,194.0,47,Female,City64,PayPal,Standard,48.46,1,0.5374257995231895,1
ORD00006746,PROD00006746,USER00006746,2023-04-06,,Books,358.18,5,,Not Returned,,28,Female,City9,Credit Card,Standard,8.85,0,0.5231545498694511,1
ORD00006748,PROD00006748,USER00006748,2023-10-10,2023-08-17,Electronics,71.51,5,Wrong item,Returned,-54.0,50,Male,City88,Gift Card,Express,39.85,1,0.5449939583854532,1
ORD00006749,PROD00006749,USER00006749,2023-07-06,,Clothing,86.33,3,,Not Returned,,39,Male,City64,Credit Card,Standard,14.06,0,0.514074937155256,1
ORD00006750,PROD00006750,USER00006750,2023-08-01,2023-07-01,Home,24.02,2,Changed mind,Returned,-31.0,25,Male,City58,Debit Card,Next-Day,49.75,1,0.5542104554359971,1
ORD00006753,PROD00006753,USER00006753,2023-04-11,,Home,8.53,4,,Not Returned,,35,Female,City57,Credit Card,Next-Day,43.95,0,0.5535485351516642,1
ORD00006754,PROD00006754,USER00006754,2024-06-24,2023-09-20,Books,233.61,5,Defective,Returned,-278.0,26,Male,City31,Gift Card,Express,22.89,1,0.5312697896890606,1
ORD00006756,PROD00006756,USER00006756,2023-10-04,2023-07-28,Books,467.87,4,Not as described,Returned,-68.0,62,Male,City84,Gift Card,Next-Day,44.58,1,0.5353576935476863,1
ORD00006759,PROD00006759,USER00006759,2023-02-04,2023-11-21,Clothing,375.6,1,Wrong item,Returned,290.0,55,Female,City68,Credit Card,Next-Day,40.31,1,0.5283632813878375,1
ORD00006760,PROD00006760,USER00006760,2023-09-12,2023-10-02,Clothing,174.55,4,Defective,Returned,20.0,52,Female,City96,Gift Card,Next-Day,31.89,1,0.5318317875748046,1
ORD00006764,PROD00006764,USER00006764,2023-05-16,,Clothing,437.64,1,,Not Returned,,36,Male,City100,Gift Card,Express,36.31,0,0.5101310011732456,1
ORD00006766,PROD00006766,USER00006766,2023-06-05,,Books,312.43,4,,Not Returned,,39,Female,City36,Credit Card,Express,49.87,0,0.5681077311370054,1
ORD00006767,PROD00006767,USER00006767,2024-02-23,,Books,151.24,5,,Not Returned,,52,Female,City38,Debit Card,Express,10.96,0,0.5097070374580485,1
ORD00006768,PROD00006768,USER00006768,2023-05-13,2024-06-06,Toys,400.46,3,Wrong item,Returned,390.0,64,Male,City93,Credit Card,Next-Day,46.97,1,0.5199442442196316,1
ORD00006769,PROD00006769,USER00006769,2023-01-19,,Toys,412.73,5,,Not Returned,,38,Female,City64,PayPal,Express,33.25,0,0.5038825541529346,1
ORD00006770,PROD00006770,USER00006770,2024-04-04,2024-03-17,Clothing,7.77,3,Changed mind,Returned,-18.0,25,Male,City96,Credit Card,Standard,47.6,1,0.5805171665539346,1
ORD00006771,PROD00006771,USER00006771,2024-01-01,2024-01-08,Toys,219.44,4,Defective,Returned,7.0,21,Female,City50,Credit Card,Express,14.15,1,0.5053660953751583,1
ORD00006773,PROD00006773,USER00006773,2023-01-22,,Clothing,200.74,4,,Not Returned,,57,Male,City9,Gift Card,Standard,19.74,0,0.5042796450228691,1
ORD00006775,PROD00006775,USER00006775,2024-02-11,,Books,309.25,3,,Not Returned,,59,Female,City83,PayPal,Standard,37.73,0,0.5225897237554249,1
ORD00006776,PROD00006776,USER00006776,2023-11-03,,Toys,483.2,5,,Not Returned,,26,Female,City71,Credit Card,Next-Day,41.9,0,0.5355384714310815,1
ORD00006777,PROD00006777,USER00006777,2023-11-01,2023-01-02,Books,413.05,4,Not as described,Returned,-303.0,47,Male,City67,Credit Card,Standard,28.46,1,0.5276185772839788,1
ORD00006780,PROD00006780,USER00006780,2023-07-30,2023-03-21,Home,206.07,5,Changed mind,Returned,-131.0,55,Female,City54,Gift Card,Standard,38.1,1,0.5129053130833514,1
ORD00006781,PROD00006781,USER00006781,2024-11-23,,Books,386.08,2,,Not Returned,,22,Female,City33,Credit Card,Express,41.97,0,0.5570725227820058,1
ORD00006783,PROD00006783,USER00006783,2023-01-29,,Books,462.19,2,,Not Returned,,38,Female,City92,Debit Card,Next-Day,31.67,0,0.5337457927486585,1
ORD00006785,PROD00006785,USER00006785,2023-05-13,,Books,15.76,2,,Not Returned,,32,Male,City19,Credit Card,Standard,15.73,0,0.5177081767576809,1
ORD00006786,PROD00006786,USER00006786,2024-12-18,2023-07-28,Clothing,219.56,5,Changed mind,Returned,-509.0,70,Female,City16,PayPal,Standard,44.5,1,0.5132156493154958,1
ORD00006787,PROD00006787,USER00006787,2024-10-07,2023-11-22,Home,144.71,3,Changed mind,Returned,-320.0,53,Male,City72,PayPal,Express,41.15,1,0.5187326933622455,1
ORD00006788,PROD00006788,USER00006788,2024-04-01,,Toys,10.06,2,,Not Returned,,22,Female,City32,Gift Card,Next-Day,27.81,0,0.5076664074728771,1
ORD00006789,PROD00006789,USER00006789,2023-10-01,2024-10-20,Toys,129.22,3,Defective,Returned,385.0,69,Female,City7,Credit Card,Express,45.91,1,0.525906144247375,1
ORD00006790,PROD00006790,USER00006790,2024-08-16,2023-05-04,Home,232.26,4,Changed mind,Returned,-470.0,56,Male,City55,Debit Card,Next-Day,34.11,1,0.5102582456837338,1
ORD00006793,PROD00006793,USER00006793,2023-10-17,2024-06-24,Electronics,221.69,1,Wrong item,Returned,251.0,38,Male,City86,Debit Card,Standard,45.65,1,0.5392848669294907,1
ORD00006795,PROD00006795,USER00006795,2024-03-22,,Electronics,487.25,1,,Not Returned,,33,Male,City31,Gift Card,Standard,37.67,0,0.5020643414623682,1
ORD00006796,PROD00006796,USER00006796,2023-06-06,2024-01-31,Home,59.23,5,Changed mind,Returned,239.0,19,Male,City9,Debit Card,Next-Day,19.03,1,0.5298533693495987,1
ORD00006797,PROD00006797,USER00006797,2024-04-26,2024-11-27,Clothing,80.1,4,Changed mind,Returned,215.0,23,Male,City8,Gift Card,Express,34.55,1,0.5559840025795286,1
ORD00006800,PROD00006800,USER00006800,2023-10-15,,Electronics,440.94,1,,Not Returned,,37,Female,City69,Gift Card,Next-Day,29.08,0,0.5022040104509324,1
ORD00006801,PROD00006801,USER00006801,2024-11-20,,Electronics,216.11,4,,Not Returned,,60,Male,City56,Gift Card,Standard,42.31,0,0.5189457206337368,1
ORD00006804,PROD00006804,USER00006804,2024-05-11,2023-10-29,Clothing,145.13,3,Not as described,Returned,-195.0,26,Male,City55,PayPal,Express,15.43,1,0.5098123668052861,1
ORD00006806,PROD00006806,USER00006806,2024-07-22,2023-07-31,Books,160.96,5,Defective,Returned,-357.0,25,Female,City84,Debit Card,Standard,44.08,1,0.576333435946319,1
ORD00006808,PROD00006808,USER00006808,2023-02-06,,Books,150.87,4,,Not Returned,,28,Female,City51,Gift Card,Standard,10.56,0,0.5111963876396701,1
ORD00006809,PROD00006809,USER00006809,2023-02-26,2024-12-08,Books,123.87,3,Defective,Returned,651.0,35,Female,City2,PayPal,Standard,41.9,1,0.536736101427055,1
